7.500000000000000000e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.944271909999158554e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.944271909999158554e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.944271909999158554e-01,1.000000000000000000e+00,8.660254037844388186e-01,8.660254037844388186e-01,7.071067811865474617e-01,8.660254037844388186e-01,8.944271909999158554e-01,1.000000000000000000e+00,8.944271909999158554e-01,8.660254037844388186e-01,7.500000000000000000e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.660254037844388186e-01,1.000000000000000000e+00,8.944271909999158554e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.660254037844388186e-01,8.660254037844388186e-01,7.500000000000000000e-01,1.000000000000000000e+00,8.660254037844388186e-01,1.000000000000000000e+00,7.071067811865474617e-01,8.660254037844388186e-01,8.660254037844388186e-01,7.500000000000000000e-01,7.500000000000000000e-01,1.000000000000000000e+00,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.944271909999158554e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.944271909999158554e-01,8.660254037844388186e-01,7.071067811865474617e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.660254037844388186e-01,7.500000000000000000e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.660254037844388186e-01,7.500000000000000000e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,5.773502691896258421e-01,8.660254037844388186e-01,8.660254037844388186e-01,7.500000000000000000e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,7.500000000000000000e-01,8.660254037844388186e-01,8.660254037844388186e-01,7.500000000000000000e-01,8.660254037844388186e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.660254037844388186e-01,8.944271909999158554e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,7.071067811865474617e-01
7.500000000000000000e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.944271909999158554e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.944271909999158554e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.944271909999158554e-01,1.000000000000000000e+00,8.660254037844388186e-01,8.660254037844388186e-01,7.071067811865474617e-01,8.660254037844388186e-01,8.944271909999158554e-01,1.000000000000000000e+00,8.944271909999158554e-01,8.660254037844388186e-01,7.500000000000000000e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.660254037844388186e-01,1.000000000000000000e+00,8.944271909999158554e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.660254037844388186e-01,8.660254037844388186e-01,7.500000000000000000e-01,1.000000000000000000e+00,8.660254037844388186e-01,1.000000000000000000e+00,7.071067811865474617e-01,8.660254037844388186e-01,8.660254037844388186e-01,7.500000000000000000e-01,7.500000000000000000e-01,1.000000000000000000e+00,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.944271909999158554e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.944271909999158554e-01,8.660254037844388186e-01,7.071067811865474617e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.660254037844388186e-01,7.500000000000000000e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.660254037844388186e-01,7.500000000000000000e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,5.773502691896258421e-01,8.660254037844388186e-01,8.660254037844388186e-01,7.500000000000000000e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,7.500000000000000000e-01,8.660254037844388186e-01,8.660254037844388186e-01,7.500000000000000000e-01,8.660254037844388186e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.660254037844388186e-01,8.944271909999158554e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,7.071067811865474617e-01
8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,7.745966692414835153e-01,1.000000000000000222e+00,8.660254037844388186e-01,7.745966692414835153e-01,8.660254037844388186e-01,8.660254037844388186e-01,7.745966692414835153e-01,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.164965809277260345e-01,1.000000000000000222e+00,7.745966692414835153e-01,8.660254037844388186e-01,7.745966692414835153e-01,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,7.745966692414835153e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,6.666666666666668517e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,8.164965809277260345e-01,1.000000000000000222e+00,1.000000000000000222e+00,5.773502691896258421e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,7.745966692414835153e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,7.745966692414835153e-01,1.000000000000000222e+00,8.164965809277260345e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,6.666666666666668517e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,7.745966692414835153e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,8.164965809277260345e-01
8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,7.745966692414835153e-01,1.000000000000000222e+00,8.660254037844388186e-01,7.745966692414835153e-01,8.660254037844388186e-01,8.660254037844388186e-01,7.745966692414835153e-01,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.164965809277260345e-01,1.000000000000000222e+00,7.745966692414835153e-01,8.660254037844388186e-01,7.745966692414835153e-01,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,7.745966692414835153e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,6.666666666666668517e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,8.164965809277260345e-01,1.000000000000000222e+00,1.000000000000000222e+00,5.773502691896258421e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,7.745966692414835153e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,7.745966692414835153e-01,1.000000000000000222e+00,8.164965809277260345e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,6.666666666666668517e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,7.745966692414835153e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,8.164965809277260345e-01
5.773502691896258421e-01,6.666666666666668517e-01,6.666666666666668517e-01,6.666666666666668517e-01,6.666666666666668517e-01,8.660254037844388186e-01,7.745966692414835153e-01,6.666666666666668517e-01,8.660254037844388186e-01,7.745966692414835153e-01,8.660254037844388186e-01,8.660254037844388186e-01,7.745966692414835153e-01,8.660254037844388186e-01,6.666666666666668517e-01,6.666666666666668517e-01,8.164965809277260345e-01,6.666666666666668517e-01,7.745966692414835153e-01,8.660254037844388186e-01,7.745966692414835153e-01,6.666666666666668517e-01,5.773502691896258421e-01,6.666666666666668517e-01,8.660254037844388186e-01,6.666666666666668517e-01,8.660254037844388186e-01,7.745966692414835153e-01,8.660254037844388186e-01,8.660254037844388186e-01,6.666666666666668517e-01,6.666666666666668517e-01,1.000000000000000222e+00,6.666666666666668517e-01,6.666666666666668517e-01,8.660254037844388186e-01,6.666666666666668517e-01,6.666666666666668517e-01,5.773502691896258421e-01,8.660254037844388186e-01,6.666666666666668517e-01,8.660254037844388186e-01,4.082482904638630172e-01,6.666666666666668517e-01,6.666666666666668517e-01,8.660254037844388186e-01,5.773502691896258421e-01,8.660254037844388186e-01,6.666666666666668517e-01,6.666666666666668517e-01,6.666666666666668517e-01,7.745966692414835153e-01,6.666666666666668517e-01,6.666666666666668517e-01,6.666666666666668517e-01,6.666666666666668517e-01,7.745966692414835153e-01,6.666666666666668517e-01,8.164965809277260345e-01,6.666666666666668517e-01,6.666666666666668517e-01,6.666666666666668517e-01,6.666666666666668517e-01,8.660254037844388186e-01,6.666666666666668517e-01,5.773502691896258421e-01,6.666666666666668517e-01,6.666666666666668517e-01,8.660254037844388186e-01,6.666666666666668517e-01,5.773502691896258421e-01,6.666666666666668517e-01,6.666666666666668517e-01,8.660254037844388186e-01,6.666666666666668517e-01,6.666666666666668517e-01,6.666666666666668517e-01,8.660254037844388186e-01,6.666666666666668517e-01,6.666666666666668517e-01,6.666666666666668517e-01,6.666666666666668517e-01,6.666666666666668517e-01,6.666666666666668517e-01,5.773502691896258421e-01,6.666666666666668517e-01,6.666666666666668517e-01,6.666666666666668517e-01,6.666666666666668517e-01,6.666666666666668517e-01,8.660254037844388186e-01,6.666666666666668517e-01,6.666666666666668517e-01,6.666666666666668517e-01,8.660254037844388186e-01,5.773502691896258421e-01,6.666666666666668517e-01,6.666666666666668517e-01,5.773502691896258421e-01,6.666666666666668517e-01,8.660254037844388186e-01,8.660254037844388186e-01,6.666666666666668517e-01,7.745966692414835153e-01,6.666666666666668517e-01,6.666666666666668517e-01,8.660254037844388186e-01,4.082482904638630172e-01
8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,7.745966692414835153e-01,1.000000000000000222e+00,8.660254037844388186e-01,7.745966692414835153e-01,8.660254037844388186e-01,8.660254037844388186e-01,7.745966692414835153e-01,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.164965809277260345e-01,1.000000000000000222e+00,7.745966692414835153e-01,8.660254037844388186e-01,7.745966692414835153e-01,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,7.745966692414835153e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,6.666666666666668517e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,8.164965809277260345e-01,1.000000000000000222e+00,1.000000000000000222e+00,5.773502691896258421e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,7.745966692414835153e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,7.745966692414835153e-01,1.000000000000000222e+00,8.164965809277260345e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,6.666666666666668517e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,7.745966692414835153e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,8.164965809277260345e-01
8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,7.745966692414835153e-01,1.000000000000000222e+00,8.660254037844388186e-01,7.745966692414835153e-01,8.660254037844388186e-01,8.660254037844388186e-01,7.745966692414835153e-01,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.164965809277260345e-01,1.000000000000000222e+00,7.745966692414835153e-01,8.660254037844388186e-01,7.745966692414835153e-01,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,7.745966692414835153e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,6.666666666666668517e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,8.164965809277260345e-01,1.000000000000000222e+00,1.000000000000000222e+00,5.773502691896258421e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,7.745966692414835153e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,7.745966692414835153e-01,1.000000000000000222e+00,8.164965809277260345e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,6.666666666666668517e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,7.745966692414835153e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,8.164965809277260345e-01
7.500000000000000000e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.944271909999158554e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.944271909999158554e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.944271909999158554e-01,1.000000000000000000e+00,8.660254037844388186e-01,8.660254037844388186e-01,7.071067811865474617e-01,8.660254037844388186e-01,8.944271909999158554e-01,1.000000000000000000e+00,8.944271909999158554e-01,8.660254037844388186e-01,7.500000000000000000e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.660254037844388186e-01,1.000000000000000000e+00,8.944271909999158554e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.660254037844388186e-01,8.660254037844388186e-01,7.500000000000000000e-01,1.000000000000000000e+00,8.660254037844388186e-01,1.000000000000000000e+00,7.071067811865474617e-01,8.660254037844388186e-01,8.660254037844388186e-01,7.500000000000000000e-01,7.500000000000000000e-01,1.000000000000000000e+00,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.944271909999158554e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.944271909999158554e-01,8.660254037844388186e-01,7.071067811865474617e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.660254037844388186e-01,7.500000000000000000e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.660254037844388186e-01,7.500000000000000000e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,5.773502691896258421e-01,8.660254037844388186e-01,8.660254037844388186e-01,7.500000000000000000e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,8.660254037844388186e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,7.500000000000000000e-01,8.660254037844388186e-01,8.660254037844388186e-01,7.500000000000000000e-01,8.660254037844388186e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.660254037844388186e-01,8.944271909999158554e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000000e+00,7.071067811865474617e-01
8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,7.745966692414835153e-01,1.000000000000000222e+00,8.660254037844388186e-01,7.745966692414835153e-01,8.660254037844388186e-01,8.660254037844388186e-01,7.745966692414835153e-01,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.164965809277260345e-01,1.000000000000000222e+00,7.745966692414835153e-01,8.660254037844388186e-01,7.745966692414835153e-01,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,7.745966692414835153e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,6.666666666666668517e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,8.164965809277260345e-01,1.000000000000000222e+00,1.000000000000000222e+00,5.773502691896258421e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,7.745966692414835153e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,7.745966692414835153e-01,1.000000000000000222e+00,8.164965809277260345e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,6.666666666666668517e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,7.745966692414835153e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,8.164965809277260345e-01
8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,7.745966692414835153e-01,1.000000000000000222e+00,8.660254037844388186e-01,7.745966692414835153e-01,8.660254037844388186e-01,8.660254037844388186e-01,7.745966692414835153e-01,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.164965809277260345e-01,1.000000000000000222e+00,7.745966692414835153e-01,8.660254037844388186e-01,7.745966692414835153e-01,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,7.745966692414835153e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,6.666666666666668517e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,8.164965809277260345e-01,1.000000000000000222e+00,1.000000000000000222e+00,5.773502691896258421e-01,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,7.745966692414835153e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,7.745966692414835153e-01,1.000000000000000222e+00,8.164965809277260345e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,6.666666666666668517e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,1.000000000000000222e+00,8.660254037844388186e-01,8.660254037844388186e-01,1.000000000000000222e+00,7.745966692414835153e-01,1.000000000000000222e+00,1.000000000000000222e+00,8.660254037844388186e-01,8.164965809277260345e-01
